min,Intensity
6.43333333,-366.000000
6.44166667,-368.000000
6.45000000,-367.000000
6.45833333,-368.000000
6.46666667,-365.000000
6.47500000,-360.000000
6.48333333,-358.000000
6.49166667,-359.000000
6.50000000,-360.000000
6.50833333,-360.000000
6.51666667,-360.000000
6.52500000,-360.000000
6.53333333,-360.000000
6.54166667,-367.000000
6.55000000,-368.000000
6.55833333,-368.000000
6.56666667,-358.000000
6.57500000,-359.000000
6.58333333,-368.000000
6.59166667,-368.000000
6.60000000,-368.000000
6.60833333,-366.000000
6.61666667,-368.000000
6.62500000,-366.000000
6.63333333,-368.000000
6.64166667,-375.000000
6.65000000,-376.000000
6.65833333,-376.000000
6.66666667,-376.000000
6.67500000,-375.000000
6.68333333,-368.000000
6.69166667,-366.000000
6.70000000,-360.000000
6.70833333,-360.000000
6.71666667,-367.000000
6.72500000,-374.000000
6.73333333,-376.000000
6.74166667,-376.000000
6.75000000,-369.000000
6.75833333,-368.000000
6.76666667,-368.000000
6.77500000,-367.000000
6.78333333,-366.000000
6.79166667,-367.000000
6.80000000,-368.000000
6.80833333,-367.000000
6.81666667,-369.000000
6.82500000,-376.000000
6.83333333,-375.000000
6.84166667,-376.000000
6.85000000,-375.000000
6.85833333,-374.000000
6.86666667,-375.000000
6.87500000,-368.000000
6.88333333,-369.000000
6.89166667,-376.000000
6.90000000,-375.000000
6.90833333,-376.000000
6.91666667,-375.000000
6.92500000,-375.000000
6.93333333,-375.000000
6.94166667,-374.000000
6.95000000,-374.000000
6.95833333,-375.000000
6.96666667,-376.000000
6.97500000,-374.000000
6.98333333,-374.000000
6.99166667,-374.000000
7.00000000,-373.000000
7.00833333,-366.000000
7.01666667,-368.000000
7.02500000,-367.000000
7.03333333,-366.000000
7.04166667,-368.000000
7.05000000,-363.000000
7.05833333,-360.000000
7.06666667,-359.000000
7.07500000,-360.000000
7.08333333,-369.000000
7.09166667,-368.000000
7.10000000,-367.000000
7.10833333,-368.000000
7.11666667,-368.000000
7.12500000,-368.000000
7.13333333,-368.000000
7.14166667,-369.000000
7.15000000,-369.000000
7.15833333,-369.000000
7.16666667,-368.000000
7.17500000,-368.000000
7.18333333,-368.000000
7.19166667,-368.000000
7.20000000,-369.000000
7.20833333,-368.000000
7.21666667,-369.000000
7.22500000,-367.000000
7.23333333,-360.000000
7.24166667,-360.000000
7.25000000,-358.000000
7.25833333,-358.000000
7.26666667,-367.000000
7.27500000,-368.000000
7.28333333,-368.000000
7.29166667,-368.000000
7.30000000,-369.000000
7.30833333,-368.000000
7.31666667,-368.000000
7.32500000,-368.000000
7.33333333,-368.000000
7.34166667,-366.000000
7.35000000,-368.000000
7.35833333,-368.000000
7.36666667,-368.000000
7.37500000,-368.000000
7.38333333,-367.000000
7.39166667,-369.000000
7.40000000,-369.000000
7.40833333,-370.000000
7.41666667,-368.000000
7.42500000,-368.000000
7.43333333,-361.000000
7.44166667,-368.000000
7.45000000,-376.000000
7.45833333,-375.000000
7.46666667,-376.000000
7.47500000,-368.000000
7.48333333,-376.000000
7.49166667,-368.000000
7.50000000,-366.000000
7.50833333,-368.000000
7.51666667,-366.000000
7.52500000,-368.000000
7.53333333,-369.000000
7.54166667,-368.000000
7.55000000,-368.000000
7.55833333,-368.000000
7.56666667,-368.000000
7.57500000,-369.000000
7.58333333,-368.000000
7.59166667,-368.000000
7.60000000,-369.000000
7.60833333,-368.000000
7.61666667,-369.000000
7.62500000,-368.000000
7.63333333,-368.000000
7.64166667,-366.000000
7.65000000,-368.000000
7.65833333,-367.000000
7.66666667,-367.000000
7.67500000,-367.000000
7.68333333,-369.000000
7.69166667,-368.000000
7.70000000,-367.000000
7.70833333,-366.000000
7.71666667,-368.000000
7.72500000,-368.000000
7.73333333,-367.000000
7.74166667,-368.000000
7.75000000,-367.000000
7.75833333,-366.000000
7.76666667,-368.000000
7.77500000,-359.000000
7.78333333,-358.000000
7.79166667,-359.000000
7.80000000,-358.000000
7.80833333,-367.000000
7.81666667,-367.000000
7.82500000,-367.000000
7.83333333,-367.000000
7.84166667,-366.000000
7.85000000,-366.000000
7.85833333,-366.000000
7.86666667,-374.000000
7.87500000,-365.000000
7.88333333,-368.000000
7.89166667,-366.000000
7.90000000,-365.000000
7.90833333,-366.000000
7.91666667,-366.000000
7.92500000,-367.000000
7.93333333,-367.000000
7.94166667,-365.000000
7.95000000,-364.000000
7.95833333,-375.000000
7.96666667,-376.000000
7.97500000,-374.000000
7.98333333,-374.000000
7.99166667,-365.000000
8.00000000,-366.000000
8.00833333,-365.000000
8.01666667,-364.000000
8.02500000,-365.000000
8.03333333,-358.000000
8.04166667,-366.000000
8.05000000,-358.000000
8.05833333,-358.000000
8.06666667,-360.000000
8.07500000,-360.000000
8.08333333,-357.000000
8.09166667,-360.000000
8.10000000,-360.000000
8.10833333,-352.000000
8.11666667,-351.000000
8.12500000,-358.000000
8.13333333,-358.000000
8.14166667,-358.000000
8.15000000,-358.000000
8.15833333,-358.000000
8.16666667,-358.000000
8.17500000,-360.000000
8.18333333,-358.000000
8.19166667,-358.000000
8.20000000,-360.000000
8.20833333,-360.000000
8.21666667,-358.000000
8.22500000,-359.000000
8.23333333,-360.000000
8.24166667,-360.000000
8.25000000,-351.000000
8.25833333,-352.000000
8.26666667,-359.000000
8.27500000,-359.000000
8.28333333,-358.000000
8.29166667,-358.000000
8.30000000,-361.000000
8.30833333,-360.000000
8.31666667,-358.000000
8.32500000,-359.000000
8.33333333,-360.000000
8.34166667,-359.000000
8.35000000,-360.000000
8.35833333,-351.000000
8.36666667,-351.000000
8.37500000,-351.000000
8.38333333,-352.000000
8.39166667,-358.000000
8.40000000,-358.000000
8.40833333,-357.000000
8.41666667,-358.000000
8.42500000,-368.000000
8.43333333,-360.000000
8.44166667,-358.000000
8.45000000,-350.000000
8.45833333,-351.000000
8.46666667,-351.000000
8.47500000,-350.000000
8.48333333,-351.000000
8.49166667,-351.000000
8.50000000,-351.000000
8.50833333,-344.000000
8.51666667,-342.000000
8.52500000,-343.000000
8.53333333,-344.000000
8.54166667,-350.000000
8.55000000,-349.000000
8.55833333,-343.000000
8.56666667,-351.000000
8.57500000,-350.000000
8.58333333,-351.000000
8.59166667,-351.000000
8.60000000,-350.000000
8.60833333,-351.000000
8.61666667,-352.000000
8.62500000,-351.000000
8.63333333,-360.000000
8.64166667,-360.000000
8.65000000,-358.000000
8.65833333,-360.000000
8.66666667,-360.000000
8.67500000,-351.000000
8.68333333,-351.000000
8.69166667,-351.000000
8.70000000,-352.000000
8.70833333,-353.000000
8.71666667,-352.000000
8.72500000,-351.000000
8.73333333,-352.000000
8.74166667,-352.000000
8.75000000,-351.000000
8.75833333,-351.000000
8.76666667,-352.000000
8.77500000,-343.000000
8.78333333,-345.000000
8.79166667,-345.000000
8.80000000,-344.000000
8.80833333,-351.000000
8.81666667,-352.000000
8.82500000,-352.000000
8.83333333,-353.000000
8.84166667,-351.000000
8.85000000,-352.000000
8.85833333,-353.000000
8.86666667,-352.000000
8.87500000,-352.000000
8.88333333,-352.000000
8.89166667,-351.000000
8.90000000,-351.000000
8.90833333,-360.000000
8.91666667,-362.000000
8.92500000,-361.000000
8.93333333,-360.000000
8.94166667,-360.000000
8.95000000,-352.000000
8.95833333,-352.000000
8.96666667,-354.000000
8.97500000,-353.000000
8.98333333,-352.000000
8.99166667,-353.000000
9.00000000,-353.000000
9.00833333,-351.000000
9.01666667,-352.000000
9.02500000,-354.000000
9.03333333,-362.000000
9.04166667,-360.000000
9.05000000,-353.000000
9.05833333,-352.000000
9.06666667,-354.000000
9.07500000,-352.000000
9.08333333,-360.000000
9.09166667,-353.000000
9.10000000,-352.000000
9.10833333,-352.000000
9.11666667,-352.000000
